GENE	CHROM	POS	TotalDepth	Normalized_Depth
ROS1	chr6	117360343	1209	0.687844967
ROS1	chr6	117362610	1432	0.814717942
ROS1	chr6	117362622	1608	0.914850874
ROS1	chr6	117362622	1608	0.914850874
ROS1	chr6	117362629	1699	0.966624151
ROS1	chr6	117362633	1763	1.003036126
ROS1	chr6	117362807	1566	0.890955515
ROS1	chr6	117365633	2034	1.157218083
ROS1	chr6	117365731	1787	1.016690616
ROS1	chr6	117366093	1970	1.120806108
ROS1	chr6	117366123	2169	1.234024593
ROS1	chr6	117366190	1798	1.022948925
ROS1	chr6	117366279	1917	1.090652441
ROS1	chr6	117379072	1556	0.885266144
ROS1	chr6	117379077	1562	0.888679767
ROS1	chr6	117383337	1905	1.083825195
ROS1	chr6	117383375	2293	1.304572794
ROS1	chr6	117383446	2112	1.201595177
ROS1	chr6	117383484	1390	0.790822584
ROS1	chr6	117385748	1875	1.066757082
ROS1	chr6	117385792	1986	1.129909101
ROS1	chr6	117385800	1986	1.129909101
ROS1	chr6	117385805	1977	1.124788667
ROS1	chr6	117386892	1519	0.864215471
ROS1	chr6	117386930	2047	1.164614265
ROS1	chr6	117386952	2080	1.18338919
ROS1	chr6	117387817	1889	1.074722202
ROS1	chr6	117387840	1738	0.988812698
ROS1	chr6	117387865	2001	1.138443158
ROS1	chr6	117387877	1932	1.099186497
ROS1	chr6	117387940	2234	1.271005505
ROS1	chr6	117389482	2358	1.341553707
ROS1	chr6	117389498	2263	1.287504681
ROS1	chr6	117389586	2276	1.294900863
ROS1	chr6	117393322	1406	0.799925577
ROS1	chr6	117394717	1463	0.832354993
ROS1	chr6	117394740	1296	0.737342495
ROS1	chr6	117396189	1435	0.816424754
ROS1	chr6	117396239	1844	1.049120032
ROS1	chr6	117396265	1566	0.890955515
ROS1	chr6	117396998	2182	1.241420775
ROS1	chr6	117397105	1345	0.765220414
ROS1	chr6	117397107	1320	0.750996986
ROS1	chr6	117403216	2195	1.248816958
ROS1	chr6	117404281	1189	0.676466224
ROS1	chr6	117404285	1305	0.742462929
ROS1	chr6	117404406	1770	1.007018686
ROS1	chr6	117404415	1625	0.924522805
ROS1	chr6	117409640	1209	0.687844967
ROS1	chr6	117416269	1994	1.134460598
ROS1	chr6	117416293	2166	1.232317781
ROS1	chr6	117418507	1721	0.979140767
ROS1	chr6	117425582	1826	1.038879164
ROS1	chr6	117425623	1676	0.953538597
ROS1	chr6	117425651	1311	0.745876552
ESR1	chr6	151807920	1084	0.616727828
ESR1	chr6	151807942	1325	0.753841671
ESR1	chr6	151807980	1385	0.787977898
ESR1	chr6	151808182	315	0.17921519
ESR1	chr6	151808253	547	0.311208599
ESR1	chr6	151808254	547	0.311208599
ESR1	chr6	151808261	545	0.310070725
ESR1	chr6	151808276	531	0.302105606
ESR1	chr6	151842648	1930	1.098048623
ESR1	chr6	151842752	2328	1.324485593
ESR1	chr6	151880682	1790	1.018397428
ESR1	chr6	151880740	2530	1.43941089
ESR1	chr6	151944233	2116	1.203870926
ESR1	chr6	151944289	2378	1.352932449
ESR1	chr6	151944341	2113	1.202164114
ESR1	chr6	151944430	2161	1.229473096
ESR1	chr6	152011693	2001	1.138443158
ESR1	chr6	152011709	2286	1.300590235
ESR1	chr6	152060995	1053	0.599090777
ESR1	chr6	152060999	1103	0.627537633
ESR1	chr6	152094524	2275	1.294331926
ESR1	chr6	152094539	2166	1.232317781
ESR1	chr6	152094546	2071	1.178268756
ESR1	chr6	152098730	1654	0.941021981
ESR1	chr6	152098747	1816	1.033189793
ESR1	chr6	152098826	2540	1.445100261
ESR1	chr6	152098856	2542	1.446238135
ESR1	chr6	152098858	2556	1.454203254
ESR1	chr6	152098897	2568	1.4610305
ESR1	chr6	152098899	2598	1.478098613
ESR1	chr6	152098899	2599	1.47866755
PMS2	chr7	5973447	4769	2.71326108
PMS2	chr7	5973521	5313	3.022762868
PMS2	chr7	5973522	5300	3.015366686
PMS2	chr7	5977725	2575	1.465013059
PMS2	chr7	5977738	2362	1.343829455
PMS2	chr7	5978602	1371	0.780012778
PMS2	chr7	5978671	2361	1.343260518
PMS2	chr7	5982893	3397	1.932679364
PMS2	chr7	5986789	1995	1.135029535
PMS2	chr7	5986854	2559	1.455910066
PMS2	chr7	5986865	2474	1.407550411
PMS2	chr7	5986965	2569	1.461599437
PMS2	chr7	5987064	2573	1.463875185
PMS2	chr7	5987077	2590	1.473547116
PMS2	chr7	5987092	2610	1.484925858
PMS2	chr7	5987144	2370	1.348380952
PMS2	chr7	5987149	2444	1.390482298
PMS2	chr7	5987169	2717	1.545802129
PMS2	chr7	5987181	2762	1.571404299
PMS2	chr7	5987197	2878	1.637401004
PMS2	chr7	5987200	2872	1.633987381
PMS2	chr7	5987232	2999	1.706242394
PMS2	chr7	5987357	3178	1.808082137
PMS2	chr7	5989938	1629	0.926798553
PMS2	chr7	5995554	1665	0.947280289
PMS2	chr7	5995587	1552	0.882990395
PMS2	chr7	5997349	494	0.281054933
PMS2	chr7	5997369	546	0.310639662
PMS2	chr7	5999219	2086	1.186802812
PMS2	chr7	6002639	2086	1.186802812
PMS2	chr7	6002651	1911	1.087238818
PMS2	chr7	6004049	1348	0.766927225
PMS2	chr7	6005891	1307	0.743600803
PMS2	chr7	6005967	1984	1.128771227
EGFR	chr7	55142300	1376	0.782857464
EGFR	chr7	55142344	1922	1.093497126
EGFR	chr7	55142347	1924	1.094635001
EGFR	chr7	55142350	1979	1.125926542
EGFR	chr7	55142370	2163	1.23061097
EGFR	chr7	55142400	1976	1.12421973
EGFR	chr7	55143314	1602	0.911437251
EGFR	chr7	55143321	1651	0.939315169
EGFR	chr7	55143446	2777	1.579938356
EGFR	chr7	55146627	2186	1.243696524
EGFR	chr7	55146655	2389	1.359190757
EGFR	chr7	55152549	1828	1.040017038
EGFR	chr7	55152569	2076	1.181113441
EGFR	chr7	55152574	2130	1.211836045
EGFR	chr7	55152588	2227	1.267022945
EGFR	chr7	55152598	2234	1.271005505
EGFR	chr7	55152629	2711	1.542388507
EGFR	chr7	55152637	2772	1.57709367
EGFR	chr7	55152641	2760	1.570266425
EGFR	chr7	55152647	2766	1.573680048
EGFR	chr7	55154018	2867	1.631142696
EGFR	chr7	55154039	2883	1.64024569
EGFR	chr7	55154071	2757	1.568559614
EGFR	chr7	55155893	3183	1.810926823
EGFR	chr7	55156534	2664	1.515648462
EGFR	chr7	55156656	2177	1.23857609
EGFR	chr7	55156758	1850	1.052533654
EGFR	chr7	55156801	1765	1.004174
EGFR	chr7	55157688	2402	1.366586939
EGFR	chr7	55160156	1987	1.130478039
EGFR	chr7	55160322	1777	1.011001245
EGFR	chr7	55161519	2415	1.373983122
EGFR	chr7	55161536	2701	1.536699135
EGFR	chr7	55161546	2763	1.571973236
EGFR	chr7	55161562	2890	1.644228249
EGFR	chr7	55161572	2915	1.658451677
EGFR	chr7	55163753	2003	1.139581032
EGFR	chr7	55163776	2158	1.227766284
EGFR	chr7	55163808	1977	1.124788667
EGFR	chr7	55165331	2820	1.604402652
EGFR	chr7	55165411	2688	1.529302953
EGFR	chr7	55165413	2674	1.521337833
EGFR	chr7	55171181	2670	1.519062085
EGFR	chr7	55172998	1806	1.027500422
EGFR	chr7	55173003	1809	1.029207233
EGFR	chr7	55173068	1968	1.119668233
EGFR	chr7	55173075	1887	1.073584327
EGFR	chr7	55173083	1843	1.048551095
EGFR	chr7	55173093	1817	1.03375873
EGFR	chr7	55173107	1648	0.937608358
EGFR	chr7	55173940	2219	1.262471448
EGFR	chr7	55174727	1940	1.103737994
EGFR	chr7	55174735	2045	1.163476391
EGFR	chr7	55174738	2061	1.172579385
EGFR	chr7	55174794	2566	1.459892626
EGFR	chr7	55174800	2559	1.455910066
EGFR	chr7	55181375	2187	1.244265461
EGFR	chr7	55181382	2176	1.238007152
EGFR	chr7	55181394	2127	1.210129234
EGFR	chr7	55181396	2124	1.208422423
EGFR	chr7	55191746	2812	1.599851155
EGFR	chr7	55192770	1957	1.113409925
EGFR	chr7	55192813	2359	1.342122644
EGFR	chr7	55198724	2040	1.160631705
EGFR	chr7	55198763	2700	1.536130198
EGFR	chr7	55200330	2230	1.268729756
EGFR	chr7	55200332	2260	1.28579787
EGFR	chr7	55200391	2529	1.438841952
EGFR	chr7	55201197	2569	1.461599437
EGFR	chr7	55201209	2561	1.45704794
EGFR	chr7	55201223	2607	1.483219047
EGFR	chr7	55201235	2787	1.585627727
EGFR	chr7	55202624	2668	1.517924211
EGFR	chr7	55202659	2306	1.311968977
EGFR	chr7	55202679	2247	1.278401687
EGFR	chr7	55202692	2305	1.31140004
EGFR	chr7	55202706	2476	1.408688286
EGFR	chr7	55202722	2551	1.451358569
EGFR	chr7	55202726	2581	1.468426682
EGFR	chr7	55202740	2489	1.416084468
EGFR	chr7	55202744	2465	1.402429977
EGFR	chr7	55205288	2106	1.198181555
EGFR	chr7	55205292	2124	1.208422423
EGFR	chr7	55205293	2130	1.211836045
EGFR	chr7	55205327	2369	1.347812015
EGFR	chr7	55205376	2559	1.455910066
EGFR	chr7	55205421	2118	1.2050088
EGFR	chr7	55205532	2640	1.501993972
EGFR	chr7	55205547	2670	1.519062085
EGFR	chr7	55205612	2194	1.24824802
CDK6	chr7	92615158	1915	1.089514567
CDK6	chr7	92615182	2353	1.338709021
CDK6	chr7	92618108	1923	1.094066063
CDK6	chr7	92623081	1747	0.993933132
CDK6	chr7	92671463	2429	1.381948241
CDK6	chr7	92671478	2776	1.579369419
CDK6	chr7	92671530	2888	1.643090375
CDK6	chr7	92725628	1756	0.999053566
CDK6	chr7	92725662	2198	1.250523769
CDK6	chr7	92725680	2463	1.401292103
CDK6	chr7	92725769	2143	1.219232228
CDK6	chr7	92774702	1875	1.066757082
CDK6	chr7	92774702	1875	1.066757082
CDK6	chr7	92774714	2023	1.150959775
CDK6	chr7	92774732	2237	1.272712316
CDK6	chr7	92774809	2141	1.218094354
CDK6	chr7	92833166	520	0.295847297
CDK6	chr7	92833192	662	0.376636367
CDK6	chr7	92833304	355	0.201972674
MET	chr7	116699096	1720	0.97857183
MET	chr7	116699143	2161	1.229473096
MET	chr7	116699166	2049	1.165752139
MET	chr7	116699214	2220	1.263040385
MET	chr7	116699218	2215	1.2601957
MET	chr7	116699275	2232	1.269867631
MET	chr7	116699372	2212	1.258488888
MET	chr7	116699375	2200	1.251661643
MET	chr7	116699380	2213	1.259057826
MET	chr7	116699387	2219	1.262471448
MET	chr7	116699393	2229	1.268160819
MET	chr7	116699517	2423	1.378534619
MET	chr7	116699571	2507	1.426325336
MET	chr7	116699616	2352	1.338140084
MET	chr7	116699646	1940	1.103737994
MET	chr7	116699655	1868	1.062774522
MET	chr7	116699833	2686	1.528165079
MET	chr7	116699876	2227	1.267022945
MET	chr7	116699953	2190	1.245972272
MET	chr7	116699975	2225	1.265885071
MET	chr7	116699995	2208	1.25621314
MET	chr7	116700059	1787	1.016690616
MET	chr7	116700064	1724	0.980847578
MET	chr7	116700102	1816	1.033189793
MET	chr7	116700106	1826	1.038879164
MET	chr7	116700136	2088	1.187940687
MET	chr7	116700272	1748	0.994502069
MET	chr7	116731711	2256	1.283522121
MET	chr7	116731743	2735	1.556042997
MET	chr7	116740065	1939	1.103169057
MET	chr7	116740883	1797	1.022379988
MET	chr7	116740927	2305	1.31140004
MET	chr7	116740964	2115	1.203301989
MET	chr7	116741025	1333	0.758393168
MET	chr7	116755360	2054	1.168596825
MET	chr7	116755424	2669	1.518493148
MET	chr7	116755487	2836	1.613505645
MET	chr7	116757460	2161	1.229473096
MET	chr7	116757532	1993	1.133891661
MET	chr7	116757670	2373	1.350087763
MET	chr7	116758581	2329	1.32505453
MET	chr7	116759353	2357	1.340984769
MET	chr7	116763111	2459	1.399016355
MET	chr7	116763151	2529	1.438841952
MET	chr7	116763227	2528	1.438273015
MET	chr7	116769742	1989	1.131615913
MET	chr7	116769776	2134	1.214111794
MET	chr7	116769856	2193	1.247679083
MET	chr7	116769864	2124	1.208422423
MET	chr7	116771618	2275	1.294331926
MET	chr7	116771932	2014	1.145839341
MET	chr7	116774906	1907	1.08496307
MET	chr7	116774947	1772	1.00815656
MET	chr7	116774991	2078	1.182251316
MET	chr7	116775009	2129	1.211267108
MET	chr7	116775067	2153	1.224921599
MET	chr7	116777462	1347	0.766358288
MET	chr7	116778863	2380	1.354070323
MET	chr7	116778877	2421	1.377396744
MET	chr7	116781991	1303	0.741325055
MET	chr7	116782035	1816	1.033189793
MET	chr7	116783410	2349	1.336433273
MET	chr7	116783465	1743	0.991657384
MET	chr7	116795714	2099	1.194198995
MET	chr7	116795769	2329	1.32505453
MET	chr7	116795793	2155	1.226059473
MET	chr7	116795968	2362	1.343829455
MET	chr7	116796043	2392	1.360897568
SMO	chr7	129189235	102	0.058031585
SMO	chr7	129189316	137	0.077944384
SMO	chr7	129189460	1366	0.777168093
SMO	chr7	129203395	1487	0.846009483
SMO	chr7	129203405	1733	0.985968012
SMO	chr7	129203437	1968	1.119668233
SMO	chr7	129203481	2481	1.411532971
SMO	chr7	129203494	2513	1.429738959
SMO	chr7	129203516	2572	1.463306248
SMO	chr7	129203528	2492	1.417791279
SMO	chr7	129203576	2033	1.156649146
SMO	chr7	129205213	2278	1.296038738
SMO	chr7	129205247	2916	1.659020614
SMO	chr7	129205343	2720	1.547508941
SMO	chr7	129205345	2717	1.545802129
SMO	chr7	129205361	2660	1.513372714
SMO	chr7	129205396	2079	1.182820253
SMO	chr7	129205618	2030	1.154942334
SMO	chr7	129205638	2310	1.314244725
SMO	chr7	129205650	2365	1.345536266
SMO	chr7	129205706	2577	1.466150934
SMO	chr7	129205710	2649	1.507114406
SMO	chr7	129205716	2636	1.499718223
SMO	chr7	129205727	2616	1.488339481
SMO	chr7	129206153	1685	0.958659031
SMO	chr7	129206232	2864	1.629435884
SMO	chr7	129206283	2750	1.564577054
SMO	chr7	129206296	2559	1.455910066
SMO	chr7	129206487	2506	1.425756399
SMO	chr7	129206500	2496	1.420067028
SMO	chr7	129206532	2765	1.57311111
SMO	chr7	129206536	2753	1.566283865
SMO	chr7	129208793	2422	1.377965682
SMO	chr7	129208846	2166	1.232317781
SMO	chr7	129209291	2229	1.268160819
SMO	chr7	129209309	2520	1.433721518
SMO	chr7	129210370	2331	1.326192405
SMO	chr7	129210399	2440	1.38820655
SMO	chr7	129210474	2050	1.166321076
SMO	chr7	129210479	2192	1.247110146
SMO	chr7	129210487	2301	1.309124291
SMO	chr7	129210522	2286	1.300590235
SMO	chr7	129210546	2165	1.231748844
SMO	chr7	129210989	2880	1.638538878
SMO	chr7	129211073	1910	1.086669881
SMO	chr7	129211097	1091	0.620710388
SMO	chr7	129211633	1748	0.994502069
SMO	chr7	129211641	1817	1.03375873
SMO	chr7	129211685	2297	1.306848543
SMO	chr7	129211694	2331	1.326192405
SMO	chr7	129211713	2291	1.30343492
SMO	chr7	129211722	2207	1.255644203
SMO	chr7	129212071	2262	1.286935744
SMO	chr7	129212089	2336	1.32903709
SMO	chr7	129212091	2329	1.32505453
SMO	chr7	129212099	2253	1.28181531
SMO	chr7	129212212	1203	0.684431344
SMO	chr7	129212262	1472	0.837475427
SMO	chr7	129212313	1985	1.129340164
SMO	chr7	129212342	2618	1.489477355
SMO	chr7	129212435	2816	1.602126903
BRAF	chr7	140734605	1957	1.113409925
BRAF	chr7	140734629	2093	1.190785372
BRAF	chr7	140734677	1959	1.114547799
BRAF	chr7	140734710	1693	0.963210528
BRAF	chr7	140734721	1539	0.875594213
BRAF	chr7	140734725	1408	0.801063452
BRAF	chr7	140739839	2388	1.35862182
BRAF	chr7	140739877	2476	1.408688286
BRAF	chr7	140739880	2463	1.401292103
BRAF	chr7	140749350	2598	1.478098613
BRAF	chr7	140749378	2562	1.457616877
BRAF	chr7	140749386	2484	1.413239782
BRAF	chr7	140753280	1731	0.984830138
BRAF	chr7	140753308	2220	1.263040385
BRAF	chr7	140753321	2515	1.430876833
BRAF	chr7	140753330	2571	1.462737311
BRAF	chr7	140754215	2636	1.499718223
BRAF	chr7	140754223	2704	1.538405947
BRAF	chr7	140754235	2556	1.454203254
BRAF	chr7	140776978	2751	1.565145991
BRAF	chr7	140777058	2714	1.544095318
BRAF	chr7	140777090	2155	1.226059473
BRAF	chr7	140778022	2576	1.465581997
BRAF	chr7	140781580	1950	1.109427365
BRAF	chr7	140794373	2326	1.323347719
BRAF	chr7	140794465	2861	1.627729073
BRAF	chr7	140800363	2486	1.414377657
BRAF	chr7	140800402	2698	1.534992324
BRAF	chr7	140800425	2720	1.547508941
BRAF	chr7	140800455	2604	1.481512236
BRAF	chr7	140801441	2050	1.166321076
BRAF	chr7	140801492	2267	1.289780429
BRAF	chr7	140801560	1462	0.831786056
BRAF	chr7	140807983	2209	1.256782077
BRAF	chr7	140807983	2209	1.256782077
BRAF	chr7	140808923	2460	1.399585292
BRAF	chr7	140808968	2782	1.582783041
BRAF	chr7	140808996	2471	1.4058436
BRAF	chr7	140834632	1969	1.120237171
BRAF	chr7	140834755	2602	1.480374361
BRAF	chr7	140850163	1884	1.071877516
BRAF	chr7	140924620	27	0.015361302
RHEB	chr7	151467120	1106	0.629244444
RHEB	chr7	151467125	1159	0.659398111
RHEB	chr7	151467128	1196	0.680448784
RHEB	chr7	151467165	1445	0.822114125
RHEB	chr7	151467179	1466	0.834061804
RHEB	chr7	151470571	1643	0.934763673
RHEB	chr7	151470585	1839	1.046275346
RHEB	chr7	151470610	2142	1.218663291
RHEB	chr7	151484776	2119	1.205577737
RHEB	chr7	151490954	1550	0.881852521
RHEB	chr7	151490963	1632	0.928505364
RHEB	chr7	151490985	1845	1.049688969
RHEB	chr7	151490998	1795	1.021242113
FGFR1	chr8	38413642	2397	1.363742254
FGFR1	chr8	38413644	2402	1.366586939
FGFR1	chr8	38413665	2447	1.392189109
FGFR1	chr8	38413671	2476	1.408688286
FGFR1	chr8	38413769	2601	1.479805424
FGFR1	chr8	38413786	2564	1.458754751
FGFR1	chr8	38413805	2732	1.554336186
FGFR1	chr8	38413961	2402	1.366586939
FGFR1	chr8	38414194	1736	0.987674824
FGFR1	chr8	38414225	1937	1.102031183
FGFR1	chr8	38414279	1780	1.012708057
FGFR1	chr8	38414573	1970	1.120806108
FGFR1	chr8	38414582	1903	1.082687321
FGFR1	chr8	38414787	1525	0.867629093
FGFR1	chr8	38414794	1629	0.926798553
FGFR1	chr8	38415880	2018	1.148115089
FGFR1	chr8	38415882	2163	1.23061097
FGFR1	chr8	38415889	2276	1.294900863
FGFR1	chr8	38415900	2483	1.412670845
FGFR1	chr8	38415936	2442	1.389344424
FGFR1	chr8	38415957	2290	1.302865983
FGFR1	chr8	38415969	2198	1.250523769
FGFR1	chr8	38416005	1825	1.038310227
FGFR1	chr8	38416024	1328	0.755548483
FGFR1	chr8	38416033	1031	0.586574161
FGFR1	chr8	38416040	932	0.530249387
FGFR1	chr8	38416044	859	0.488716978
FGFR1	chr8	38417316	1584	0.901196383
FGFR1	chr8	38417406	1750	0.995639943
FGFR1	chr8	38417417	1657	0.942728792
FGFR1	chr8	38417896	2607	1.483219047
FGFR1	chr8	38417962	2414	1.373414185
FGFR1	chr8	38417964	2378	1.352932449
FGFR1	chr8	38418252	2814	1.600989029
FGFR1	chr8	38418333	2703	1.53783701
FGFR1	chr8	38419553	2115	1.203301989
FGFR1	chr8	38419557	2124	1.208422423
FGFR1	chr8	38419574	2140	1.217525416
FGFR1	chr8	38419650	2647	1.505976531
FGFR1	chr8	38419731	1800	1.024086799
FGFR1	chr8	38421837	2333	1.327330279
FGFR1	chr8	38421865	2262	1.286935744
FGFR1	chr8	38424566	2364	1.344967329
FGFR1	chr8	38424584	2589	1.472978179
FGFR1	chr8	38424590	2631	1.496873538
FGFR1	chr8	38424599	2668	1.517924211
FGFR1	chr8	38424603	2645	1.504838657
FGFR1	chr8	38424611	2701	1.536699135
FGFR1	chr8	38426126	2082	1.184527064
FGFR1	chr8	38427940	2002	1.139012095
FGFR1	chr8	38427975	2442	1.389344424
FGFR1	chr8	38427976	2462	1.400723166
FGFR1	chr8	38428054	2272	1.292625115
FGFR1	chr8	38428395	2372	1.349518826
FGFR1	chr8	38429736	1905	1.083825195
FGFR1	chr8	38429752	1948	1.108289491
FGFR1	chr8	38429780	1876	1.067326019
FGFR1	chr8	38429788	1919	1.091790315
FGFR1	chr8	38429800	2032	1.156080209
FGFR1	chr8	38429801	2030	1.154942334
FGFR1	chr8	38429807	2055	1.169165762
FGFR1	chr8	38429838	2036	1.158355957
FGFR1	chr8	38429862	1997	1.13616741
FGFR1	chr8	38429874	1915	1.089514567
FGFR1	chr8	38429898	1717	0.976865019
FGFR1	chr8	38429910	1584	0.901196383
FGFR1	chr8	38440374	1779	1.01213912
FGFR1	chr8	38457372	2505	1.425187462
FGFR1	chr8	38457373	2514	1.430307896
FGFR1	chr8	38457383	2624	1.492890978
FGFR1	chr8	38457394	2681	1.525320393
FGFR1	chr8	38457468	2660	1.513372714
FGFR1	chr8	38457473	2613	1.48663267
FGFR1	chr8	38457480	2614	1.487201607
MYC	chr8	127738358	1859	1.057654088
MYC	chr8	127738361	1833	1.042861724
MYC	chr8	127738434	1583	0.900627446
MYC	chr8	127738444	1578	0.89778276
MYC	chr8	127738490	1582	0.900058509
MYC	chr8	127738520	1780	1.012708057
MYC	chr8	127738532	1863	1.059929837
MYC	chr8	127738543	1881	1.070170705
MYC	chr8	127738544	1910	1.086669881
MYC	chr8	127738623	2465	1.402429977
MYC	chr8	127738631	2408	1.370000562
MYC	chr8	127738634	2424	1.379103556
MYC	chr8	127738653	2314	1.316520474
MYC	chr8	127738672	1948	1.108289491
MYC	chr8	127738722	1216	0.691827526
MYC	chr8	127738736	1139	0.648019369
MYC	chr8	127738742	1047	0.595677155
MYC	chr8	127738758	1029	0.585436287
MYC	chr8	127738763	997	0.567230299
MYC	chr8	127738767	987	0.561540928
MYC	chr8	127738769	960	0.546179626
MYC	chr8	127738784	976	0.55528262
MYC	chr8	127738790	970	0.551868997
MYC	chr8	127738826	1162	0.661104922
MYC	chr8	127738829	1182	0.672483665
MYC	chr8	127738837	1250	0.711171388
MYC	chr8	127738839	1256	0.714585011
MYC	chr8	127738850	1296	0.737342495
MYC	chr8	127738867	1273	0.724256942
MYC	chr8	127738873	1266	0.720274382
MYC	chr8	127738889	1226	0.697516897
MYC	chr8	127738892	1231	0.700361583
MYC	chr8	127738931	1508	0.857957163
MYC	chr8	127738964	1818	1.034327667
MYC	chr8	127738969	1813	1.031482981
MYC	chr8	127739004	1976	1.12421973
MYC	chr8	127740491	2898	1.648779746
MYC	chr8	127740501	2903	1.651624432
MYC	chr8	127740571	2724	1.549784689
MYC	chr8	127740626	2883	1.64024569
MYC	chr8	127740783	2867	1.631142696
MYC	chr8	127740853	2532	1.440548764
MYC	chr8	127740949	2137	1.215818605
JAK2	chr9	5044490	1405	0.79935664
JAK2	chr9	5044494	1379	0.784564275
JAK2	chr9	5050706	1658	0.943297729
JAK2	chr9	5050818	1539	0.875594213
JAK2	chr9	5054608	1631	0.927936427
JAK2	chr9	5054641	1964	1.117392485
JAK2	chr9	5054668	1954	1.111703114
JAK2	chr9	5054670	1969	1.120237171
JAK2	chr9	5054671	1975	1.123650793
JAK2	chr9	5054696	1906	1.084394133
JAK2	chr9	5054849	1978	1.125357605
JAK2	chr9	5055749	1588	0.903472131
JAK2	chr9	5055771	1522	0.865922282
JAK2	chr9	5055786	1415	0.805046011
JAK2	chr9	5064974	2223	1.264747197
JAK2	chr9	5066683	1819	1.034896604
JAK2	chr9	5069025	991	0.563816676
JAK2	chr9	5069208	1991	1.132753787
JAK2	chr9	5072533	2047	1.164614265
JAK2	chr9	5072611	1941	1.104306931
JAK2	chr9	5077549	1499	0.852836729
JAK2	chr9	5078333	1886	1.07301539
JAK2	chr9	5080228	1371	0.780012778
JAK2	chr9	5080337	2061	1.172579385
JAK2	chr9	5080573	1727	0.98255439
JAK2	chr9	5080636	2234	1.271005505
JAK2	chr9	5081780	1777	1.011001245
JAK2	chr9	5081783	1784	1.014983805
JAK2	chr9	5089729	2029	1.154373397
JAK2	chr9	5089805	1982	1.127633353
JAK2	chr9	5090531	1678	0.954676471
JAK2	chr9	5090570	1455	0.827803496
JAK2	chr9	5090783	1831	1.041723849
JAK2	chr9	5090901	2024	1.151528712
JAK2	chr9	5126343	1727	0.98255439
JAK2	chr9	5126412	2174	1.236869278
CD274	chr9	5456152	1858	1.057085151
CD274	chr9	5456164	1805	1.026931484
CD274	chr9	5457134	1989	1.131615913
CD274	chr9	5457363	2122	1.207284548
CD274	chr9	5457397	2050	1.166321076
CD274	chr9	5462850	1155	0.657122363
CD274	chr9	5462878	1452	0.826096684
CD274	chr9	5462900	1790	1.018397428
CD274	chr9	5462907	1920	1.092359252
CD274	chr9	5462922	2052	1.167458951
CD274	chr9	5462937	2082	1.184527064
CD274	chr9	5462990	2123	1.207853486
CD274	chr9	5463002	2107	1.198750492
CD274	chr9	5463059	1961	1.115685674
CD274	chr9	5463082	2045	1.163476391
CD274	chr9	5465515	1799	1.023517862
CD274	chr9	5465560	2476	1.408688286
PDCD1LG2	chr9	5522552	1554	0.88412827
PDCD1LG2	chr9	5522586	1927	1.096341812
PDCD1LG2	chr9	5534745	1758	1.00019144
PDCD1LG2	chr9	5534793	2394	1.362035442
PDCD1LG2	chr9	5534834	2600	1.479236487
PDCD1LG2	chr9	5534876	2691	1.531009764
PDCD1LG2	chr9	5549416	2094	1.191354309
PDCD1LG2	chr9	5549439	2505	1.425187462
PDCD1LG2	chr9	5549511	2403	1.367155876
PDCD1LG2	chr9	5549563	2120	1.206146674
PDCD1LG2	chr9	5549581	1871	1.064481334
PDCD1LG2	chr9	5549597	1484	0.844302672
PDCD1LG2	chr9	5557623	1784	1.014983805
PDCD1LG2	chr9	5557640	2079	1.182820253
PDCD1LG2	chr9	5557672	2334	1.327899216
PDCD1LG2	chr9	5557679	2326	1.323347719
